drug_concept_id,outcome_concept_id,lrt_p,adj_p,group,sig_group,drug_concept,outcome_concept,SOC,Level_4_Des,Level_3_Des,Level_2_Des,Level_1_Des
1518254,35809054,1.52E-11,0.000698208,adult_children_senior_youth,children,dexamethasone,pyrexia,General disorders and administration site conditions,"$Corticosteroids$Corticosteroids, moderately potent, other combinations$Corticosteroids$Corticosteroids, combinations for treatment of acne$Corticosteroids/antiinfectives/mydriatics in combination$Corticosteroids and antiinfectives in combination$Corticosteroids and antiinfectives in combination$Corticosteroids$Corticosteroids and antiinfectives in combination$Corticosteroids, moderately potent, combinations with antibiotics$Glucocorticoids$Corticosteroids, plain$Corticosteroids for local oral treatment$Corticosteroids$Corticosteroids, moderately potent (group II)$Corticosteroids","$DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE$CORTICOSTEROIDS, OTHER COMBINATIONS$DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE$ANTI-ACNE PREPARATIONS FOR TOPICAL USE$ANTIINFLAMMATORY AGENTS AND ANTIINFECTIVES IN COMBINATION$CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION$CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION$AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE$ANTIINFLAMMATORY AGENTS AND ANTIINFECTIVES IN COMBINATION$CORTICOSTEROIDS, COMBINATIONS WITH ANTIBIOTICS$CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN$ANTIINFLAMMATORY AGENTS$STOMATOLOGICAL PREPARATIONS$CORTICOSTEROIDS$CORTICOSTEROIDS, PLAIN$CORTICOSTEROIDS","$NASAL PREPARATIONS$CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS$NASAL PREPARATIONS$ANTI-ACNE PREPARATIONS$OPHTHALMOLOGICALS$OTOLOGICALS$OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS$VASOPROTECTIVES$OPHTHALMOLOGICALS$CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS$CORTICOSTEROIDS FOR SYSTEMIC USE$OPHTHALMOLOGICALS$STOMATOLOGICAL PREPARATIONS$OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS$CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS$OTOLOGICALS","$RESPIRATORY SYSTEM$DERMATOLOGICALS$RESPIRATORY SYSTEM$DERMATOLOGICALS$SENSORY ORGANS$SENSORY ORGANS$SENSORY ORGANS$CARDIOVASCULAR SYSTEM$SENSORY ORGANS$DERMATOLOGICALS$SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS$SENSORY ORGANS$ALIMENTARY TRACT AND METABOLISM$SENSORY ORGANS$DERMATOLOGICALS$SENSORY ORGANS"
1524674,35809079,1.53E-11,0.000702425,adult_children_senior_youth,children_youth,zoledronic acid,malaise,General disorders and administration site conditions,"$Bisphosphonates, combinations$Bisphosphonates",$DRUGS AFFECTING BONE STRUCTURE AND MINERALIZATION$DRUGS AFFECTING BONE STRUCTURE AND MINERALIZATION,$DRUGS FOR TREATMENT OF BONE DISEASES$DRUGS FOR TREATMENT OF BONE DISEASES,$MUSCULO-SKELETAL SYSTEM$MUSCULO-SKELETAL SYSTEM
19011440,36316186,1.55E-11,0.000711543,adult_children_senior_youth,children_youth,everolimus,drug level increased,Investigations,$Protein kinase inhibitors$Selective immunosuppressants,$OTHER ANTINEOPLASTIC AGENTS$IMMUNOSUPPRESSANTS,$ANTINEOPLASTIC AGENTS$IMMUNOSUPPRESSANTS,$ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS$ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS
1310149,37320129,1.56E-11,0.000716817,adult_children_senior_youth,youth,warfarin,skin necrosis,Skin and subcutaneous tissue disorders,Vitamin K antagonists,ANTITHROMBOTIC AGENTS,ANTITHROMBOTIC AGENTS,BLOOD AND BLOOD FORMING ORGANS
725131,35506610,1.60E-11,0.000734417,adult_senior_youth,adult_youth,mirtazapine,diabetes mellitus inadequate control,Endocrine disorders,Other antidepressants,ANTIDEPRESSANTS,PSYCHOANALEPTICS,NERVOUS SYSTEM
1557272,35809059,1.61E-11,0.000739602,adult_children_senior_youth,senior,alendronate,death,General disorders and administration site conditions,0,0,0,0
1310149,36416559,1.62E-11,0.000741828,adult_children_senior_youth,children,warfarin,calciphylaxis,Metabolism and nutrition disorders,Vitamin K antagonists,ANTITHROMBOTIC AGENTS,ANTITHROMBOTIC AGENTS,BLOOD AND BLOOD FORMING ORGANS
1129625,36516867,1.62E-11,0.000743342,adult_children_senior_youth,children,diphenhydramine,muscle rigidity,Nervous system disorders,$Antihistamines for topical use$Aminoalkyl ethers$Antihistamines for topical use$Aminoalkyl ethers,"$ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.$ANTIHISTAMINES FOR SYSTEMIC USE$ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.$ANTIHISTAMINES FOR SYSTEMIC USE","$ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.$ANTIHISTAMINES FOR SYSTEMIC USE$ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.$ANTIHISTAMINES FOR SYSTEMIC USE",$DERMATOLOGICALS$RESPIRATORY SYSTEM$DERMATOLOGICALS$RESPIRATORY SYSTEM
742185,36919052,1.63E-11,0.000749965,adult_children_senior_youth,children,atomoxetine,mood swings,Psychiatric disorders,Centrally acting sympathomimetics,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",PSYCHOANALEPTICS,NERVOUS SYSTEM
715233,36211288,1.66E-11,0.000764,adult_senior_youth,senior,baclofen,asphyxia,"Injury, poisoning and procedural complications
",Other centrally acting agents,"MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS",MUSCLE RELAXANTS,MUSCULO-SKELETAL SYSTEM
19003999,36009894,1.67E-11,0.000767901,adult_children_senior_youth,children,mycophenolate mofetil,chronic graft versus host disease,"Injury, poisoning and procedural complications",0,0,0,0
735979,36718320,1.67E-11,0.000766591,adult_children_senior_youth,youth,risperidone,sedation,Nervous system disorders,Other antipsychotics,ANTIPSYCHOTICS,PSYCHOLEPTICS,NERVOUS SYSTEM
19080959,42889647,1.67E-11,0.000767443,adult_children_senior_youth,youth,nordazepam,toxicity to various agents,"Injury, poisoning and procedural complications",Benzodiazepine derivatives,ANXIOLYTICS,PSYCHOLEPTICS,NERVOUS SYSTEM
1321636,35708208,1.67E-11,0.000766141,adult_children_senior_youth,children,bosentan,vomiting,Gastrointestinal disorders,$Sulfonamides$Antihypertensives for pulmonary arterial hypertension,"$ANTIINFECTIVES AND ANTISEPTICS, EXCL. COMBINATIONS WITH CORTICOSTEROIDS$OTHER ANTIHYPERTENSIVES",$GYNECOLOGICAL ANTIINFECTIVES AND ANTISEPTICS$ANTIHYPERTENSIVES,$GENITO URINARY SYSTEM AND SEX HORMONES$CARDIOVASCULAR SYSTEM
722031,35204963,1.68E-11,0.000772538,adult_children_senior_youth,children,paroxetine,supraventricular tachycardia,Cardiac disorders,Selective serotonin reuptake inhibitors,ANTIDEPRESSANTS,PSYCHOANALEPTICS,NERVOUS SYSTEM
1314924,35104768,1.70E-11,0.000780061,adult_senior_youth,youth,gemcitabine,metastases to lymph nodes,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",Pyrimidine analogues,ANTIMETABOLITES,ANTINEOPLASTIC AGENTS,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS
40171288,36416550,1.70E-11,0.000778766,adult_senior,senior,tocilizumab,osteopenia,$Metabolism and nutrition disorders$Musculoskeletal and connective tissue disorders,Interleukin inhibitors,IMMUNOSUPPRESSANTS,IMMUNOSUPPRESSANTS,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS
19011773,37622465,1.72E-11,0.000790616,adult_senior_youth,youth,ascorbic acid,deep vein thrombosis,Vascular disorders,"$Organic acids$Ascorbic acid (vitamin C), plain$Ascorbic acid (vitamin C), combinations$Other ophthalmologicals","$ANTIINFECTIVES AND ANTISEPTICS, EXCL. COMBINATIONS WITH CORTICOSTEROIDS$ASCORBIC ACID (VITAMIN C), INCL. COMBINATIONS$ASCORBIC ACID (VITAMIN C), INCL. COMBINATIONS$OTHER OPHTHALMOLOGICALS",$GYNECOLOGICAL ANTIINFECTIVES AND ANTISEPTICS$VITAMINS$VITAMINS$OPHTHALMOLOGICALS,$GENITO URINARY SYSTEM AND SEX HORMONES$ALIMENTARY TRACT AND METABOLISM$ALIMENTARY TRACT AND METABOLISM$SENSORY ORGANS
1398937,36312077,1.75E-11,0.000804268,adult_children_senior_youth,senior,clonidine,blood pressure increased,Investigations,$Sympathomimetics in glaucoma therapy$Imidazoline receptor agonists in combination with diuretics$Imidazoline receptor agonists$Other antimigraine preparations$Imidazoline receptor agonists in combination with diuretics,"$ANTIGLAUCOMA PREPARATIONS AND MIOTICS$ANTIHYPERTENSIVES AND DIURETICS IN COMBINATION$ANTIADRENERGIC AGENTS, CENTRALLY ACTING$ANTIMIGRAINE PREPARATIONS$ANTIHYPERTENSIVES AND DIURETICS IN COMBINATION",$OPHTHALMOLOGICALS$ANTIHYPERTENSIVES$ANTIHYPERTENSIVES$ANALGESICS$ANTIHYPERTENSIVES,$SENSORY ORGANS$CARDIOVASCULAR SYSTEM$CARDIOVASCULAR SYSTEM$NERVOUS SYSTEM$CARDIOVASCULAR SYSTEM
722031,35506609,1.78E-11,0.000818409,adult_children_senior_youth,adult,paroxetine,diabetes mellitus,Endocrine disorders,Selective serotonin reuptake inhibitors,ANTIDEPRESSANTS,PSYCHOANALEPTICS,NERVOUS SYSTEM
996416,36918947,1.81E-11,0.00083169,adult_senior_youth,youth,finasteride,anhedonia,Psychiatric disorders,$Other dermatologicals$Alpha-adrenoreceptor antagonists$Testosterone-5-alpha reductase inhibitors,$OTHER DERMATOLOGICAL PREPARATIONS$DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY$DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY,$OTHER DERMATOLOGICAL PREPARATIONS$UROLOGICALS$UROLOGICALS,$DERMATOLOGICALS$GENITO URINARY SYSTEM AND SEX HORMONES$GENITO URINARY SYSTEM AND SEX HORMONES
750982,36718259,1.83E-11,0.000841853,adult_children_senior,senior,bupropion,parkinsonism,Nervous system disorders,$Centrally acting antiobesity products$Other antidepressants,"$ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS$ANTIDEPRESSANTS","$ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS$PSYCHOANALEPTICS",$ALIMENTARY TRACT AND METABOLISM$NERVOUS SYSTEM
1149196,36254981,1.86E-11,0.000853029,adult_children_senior_youth,children,cetirizine,extra dose administered,"Injury, poisoning and procedural complications",Piperazine derivatives,ANTIHISTAMINES FOR SYSTEMIC USE,ANTIHISTAMINES FOR SYSTEMIC USE,RESPIRATORY SYSTEM
732893,36517131,1.89E-11,0.000866673,adult_children_youth,youth,bupivacaine,chondrolysis,Musculoskeletal and connective tissue disorders,$Amides$Amides,"$ANESTHETICS, LOCAL$ANESTHETICS, LOCAL",$ANESTHETICS$ANESTHETICS,$NERVOUS SYSTEM$NERVOUS SYSTEM
961047,35708208,1.90E-11,0.000871394,adult_children_senior_youth,children,ranitidine,vomiting,Gastrointestinal disorders,$H2-receptor antagonists$H2-receptor antagonists,$DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD)$DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),$DRUGS FOR ACID RELATED DISORDERS$DRUGS FOR ACID RELATED DISORDERS,$ALIMENTARY TRACT AND METABOLISM$ALIMENTARY TRACT AND METABOLISM
1748975,36718362,1.91E-11,0.00087697,adult_children_senior_youth,senior,cefepime,myoclonus,Nervous system disorders,$Fourth-generation cephalosporins$Combinations of antibacterials,$OTHER BETA-LACTAM ANTIBACTERIALS$COMBINATIONS OF ANTIBACTERIALS,$ANTIBACTERIALS FOR SYSTEMIC USE$ANTIBACTERIALS FOR SYSTEMIC USE,$ANTIINFECTIVES FOR SYSTEMIC USE$ANTIINFECTIVES FOR SYSTEMIC USE
1125315,35708563,1.92E-11,0.000881702,adult_children_senior_youth,children,acetaminophen,lip oedema,Immune system disorders,$Anilides$Anilides$Opioids in combination with non-opioid analgesics$Opioids in combination with non-opioid analgesics$Anilides$Opioids in combination with non-opioid analgesics$Opioids in combination with non-opioid analgesics,$OTHER ANALGESICS AND ANTIPYRETICS$OTHER ANALGESICS AND ANTIPYRETICS$OPIOIDS$OPIOIDS$OTHER ANALGESICS AND ANTIPYRETICS$OPIOIDS$OPIOIDS,$ANALGESICS$ANALGESICS$ANALGESICS$ANALGESICS$ANALGESICS$ANALGESICS$ANALGESICS,$NERVOUS SYSTEM$NERVOUS SYSTEM$NERVOUS SYSTEM$NERVOUS SYSTEM$NERVOUS SYSTEM$NERVOUS SYSTEM$NERVOUS SYSTEM
19018544,37622442,1.93E-11,0.000884998,adult_children_senior,children,calcium,circulatory collapse,Vascular disorders,"$Bisphosphonates, combinations$Multivitamins with minerals$Bisphosphonates, combinations$Ascorbic acid (vitamin C), combinations$Bisphosphonates, combinations$Bisphosphonates, combinations$Bisphosphonates, combinations","$DRUGS AFFECTING BONE STRUCTURE AND MINERALIZATION$MULTIVITAMINS, COMBINATIONS$DRUGS AFFECTING BONE STRUCTURE AND MINERALIZATION$ASCORBIC ACID (VITAMIN C), INCL. COMBINATIONS$DRUGS AFFECTING BONE STRUCTURE AND MINERALIZATION$DRUGS AFFECTING BONE STRUCTURE AND MINERALIZATION$DRUGS AFFECTING BONE STRUCTURE AND MINERALIZATION",$DRUGS FOR TREATMENT OF BONE DISEASES$VITAMINS$DRUGS FOR TREATMENT OF BONE DISEASES$VITAMINS$DRUGS FOR TREATMENT OF BONE DISEASES$DRUGS FOR TREATMENT OF BONE DISEASES$DRUGS FOR TREATMENT OF BONE DISEASES,$MUSCULO-SKELETAL SYSTEM$ALIMENTARY TRACT AND METABOLISM$MUSCULO-SKELETAL SYSTEM$ALIMENTARY TRACT AND METABOLISM$MUSCULO-SKELETAL SYSTEM$MUSCULO-SKELETAL SYSTEM$MUSCULO-SKELETAL SYSTEM
19024728,37219907,1.93E-11,0.000888025,adult_children_senior,children,decitabine,cough,"Respiratory, thoracic and mediastinal disorders",Pyrimidine analogues,ANTIMETABOLITES,ANTINEOPLASTIC AGENTS,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS
1310317,35809207,1.99E-11,0.000915582,adult_children_senior_youth,children,cyclophosphamide,mucosal inflammation,General disorders and administration site conditions,Nitrogen mustard analogues,ALKYLATING AGENTS,ANTINEOPLASTIC AGENTS,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS
1154161,36919236,1.99E-11,0.000913706,adult_children_senior_youth,youth,montelukast,suicide attempt,Psychiatric disorders,$Leukotriene receptor antagonists$Leukotriene receptor antagonists,$OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES$OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,$DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES$DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,$RESPIRATORY SYSTEM$RESPIRATORY SYSTEM
1112807,35205355,2.00E-11,0.000918762,adult_children_senior_youth,youth,aspirin,myocarditis,Cardiac disorders,0,0,0,0
984232,37220014,2.02E-11,0.000928034,adult_children_senior_youth,senior,isotretinoin,epistaxis,"Respiratory, thoracic and mediastinal disorders",$Retinoids for topical use in acne$Retinoids for topical use in acne$Retinoids for treatment of acne,$ANTI-ACNE PREPARATIONS FOR TOPICAL USE$ANTI-ACNE PREPARATIONS FOR TOPICAL USE$ANTI-ACNE PREPARATIONS FOR SYSTEMIC USE,$ANTI-ACNE PREPARATIONS$ANTI-ACNE PREPARATIONS$ANTI-ACNE PREPARATIONS,$DERMATOLOGICALS$DERMATOLOGICALS$DERMATOLOGICALS
722031,36416527,2.02E-11,0.000929491,adult_children_senior,children,paroxetine,failure to thrive,"Pregnancy, puerperium and perinatal conditions",Selective serotonin reuptake inhibitors,ANTIDEPRESSANTS,PSYCHOANALEPTICS,NERVOUS SYSTEM
1146810,36009738,2.03E-11,0.000932153,adult_senior_youth,senior,piroxicam,drug hypersensitivity,Immune system disorders,"$Oxicams$Antiinflammatory preparations, non-steroids for topical use$Antiinflammatory agents, non-steroids","$ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS$TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN$ANTIINFLAMMATORY AGENTS",$ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS$TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN$OPHTHALMOLOGICALS,$MUSCULO-SKELETAL SYSTEM$MUSCULO-SKELETAL SYSTEM$SENSORY ORGANS
1315942,37320310,2.04E-11,0.000935666,adult_senior_youth,adult,docetaxel,hair colour changes,Skin and subcutaneous tissue disorders,Taxanes,PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS,ANTINEOPLASTIC AGENTS,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS
1589505,36919209,2.05E-11,0.000939044,adult_youth,adult,levonorgestrel,sleep disorder,Psychiatric disorders,"$Progestogens and estrogens, sequential preparations$Emergency contraceptives$Progestogens$Progestogens and estrogens, sequential preparations$Progestogens and estrogens, fixed combinations$Progestogens and estrogens, fixed combinations",$HORMONAL CONTRACEPTIVES FOR SYSTEMIC USE$HORMONAL CONTRACEPTIVES FOR SYSTEMIC USE$HORMONAL CONTRACEPTIVES FOR SYSTEMIC USE$PROGESTOGENS AND ESTROGENS IN COMBINATION$HORMONAL CONTRACEPTIVES FOR SYSTEMIC USE$PROGESTOGENS AND ESTROGENS IN COMBINATION,$SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM$SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM$SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM$SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM$SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM$SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,$GENITO URINARY SYSTEM AND SEX HORMONES$GENITO URINARY SYSTEM AND SEX HORMONES$GENITO URINARY SYSTEM AND SEX HORMONES$GENITO URINARY SYSTEM AND SEX HORMONES$GENITO URINARY SYSTEM AND SEX HORMONES$GENITO URINARY SYSTEM AND SEX HORMONES
1314002,35506636,2.07E-11,0.00094961,adult_children_senior_youth,children,atenolol,hypoglycaemia,Endocrine disorders,"$Beta blocking agents, selective, and other diuretics$Beta blocking agents, selective$Beta blocking agents and calcium channel blockers$Beta blocking agents, selective, thiazides and other diuretics$Beta blocking agents, selective, and thiazides$Beta blocking agents, selective, and other diuretics","$BETA BLOCKING AGENTS AND OTHER DIURETICS$BETA BLOCKING AGENTS$BETA BLOCKING AGENTS, OTHER COMBINATIONS$BETA BLOCKING AGENTS, THIAZIDES AND OTHER DIURETICS$BETA BLOCKING AGENTS AND THIAZIDES$BETA BLOCKING AGENTS AND OTHER DIURETICS",$BETA BLOCKING AGENTS$BETA BLOCKING AGENTS$BETA BLOCKING AGENTS$BETA BLOCKING AGENTS$BETA BLOCKING AGENTS$BETA BLOCKING AGENTS,$CARDIOVASCULAR SYSTEM$CARDIOVASCULAR SYSTEM$CARDIOVASCULAR SYSTEM$CARDIOVASCULAR SYSTEM$CARDIOVASCULAR SYSTEM$CARDIOVASCULAR SYSTEM
1149196,37080784,2.08E-11,0.000956843,adult_senior_youth,senior,cetirizine,acute kidney injury,Renal and urinary disorders,Piperazine derivatives,ANTIHISTAMINES FOR SYSTEMIC USE,ANTIHISTAMINES FOR SYSTEMIC USE,RESPIRATORY SYSTEM
964407,37320214,2.08E-11,0.000956011,adult_children_senior_youth,children,salicylic acid,rash macular,Skin and subcutaneous tissue disorders,"$Other antifungals for topical use$Salicylic acid and derivatives$Salicylic acid and derivatives$Antiinflammatory agents, non-steroids",$ANTIFUNGALS FOR TOPICAL USE$OTHER ANALGESICS AND ANTIPYRETICS$OTHER ANALGESICS AND ANTIPYRETICS$ANTIINFLAMMATORY AGENTS,$ANTIFUNGALS FOR DERMATOLOGICAL USE$ANALGESICS$ANALGESICS$OPHTHALMOLOGICALS,$DERMATOLOGICALS$NERVOUS SYSTEM$NERVOUS SYSTEM$SENSORY ORGANS
766814,37219820,2.11E-11,0.000968552,adult_children_senior_youth,senior,quetiapine,pneumonia aspiration,"Respiratory, thoracic and mediastinal disorders","Diazepines, oxazepines, thiazepines and oxepines",ANTIPSYCHOTICS,PSYCHOLEPTICS,NERVOUS SYSTEM
1705674,37080784,2.12E-11,0.000975318,adult_children_senior_youth,senior,trimethoprim,acute kidney injury,Renal and urinary disorders,"$Combinations of drugs for treatment of tuberculosis$Trimethoprim and derivatives$Combinations of sulfonamides and trimethoprim, incl. derivatives$Combinations of sulfonamides and trimethoprim, incl. derivatives$Combinations of sulfonamides and trimethoprim, incl. derivatives$Combinations of sulfonamides and trimethoprim, incl. derivatives$Combinations of sulfonamides and trimethoprim, incl. derivatives$Combinations of sulfonamides and trimethoprim, incl. derivatives",$DRUGS FOR TREATMENT OF TUBERCULOSIS$SULFONAMIDES AND TRIMETHOPRIM$SULFONAMIDES AND TRIMETHOPRIM$SULFONAMIDES AND TRIMETHOPRIM$SULFONAMIDES AND TRIMETHOPRIM$SULFONAMIDES AND TRIMETHOPRIM$SULFONAMIDES AND TRIMETHOPRIM$SULFONAMIDES AND TRIMETHOPRIM,$ANTIMYCOBACTERIALS$ANTIBACTERIALS FOR SYSTEMIC USE$ANTIBACTERIALS FOR SYSTEMIC USE$ANTIBACTERIALS FOR SYSTEMIC USE$ANTIBACTERIALS FOR SYSTEMIC USE$ANTIBACTERIALS FOR SYSTEMIC USE$ANTIBACTERIALS FOR SYSTEMIC USE$ANTIBACTERIALS FOR SYSTEMIC USE,$ANTIINFECTIVES FOR SYSTEMIC USE$ANTIINFECTIVES FOR SYSTEMIC USE$ANTIINFECTIVES FOR SYSTEMIC USE$ANTIINFECTIVES FOR SYSTEMIC USE$ANTIINFECTIVES FOR SYSTEMIC USE$ANTIINFECTIVES FOR SYSTEMIC USE$ANTIINFECTIVES FOR SYSTEMIC USE$ANTIINFECTIVES FOR SYSTEMIC USE
1115008,35909441,2.12E-11,0.000974273,adult_children_senior_youth,youth,naproxen,cholecystitis,Hepatobiliary disorders,"$Antiinflammatory products for vaginal administration$Antiinflammatory preparations, non-steroids for topical use$Propionic acid derivatives$Propionic acid derivatives$Propionic acid derivatives","$OTHER GYNECOLOGICALS$TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN$ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS$ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS$ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",$OTHER GYNECOLOGICALS$TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN$ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS$ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS$ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,$GENITO URINARY SYSTEM AND SEX HORMONES$MUSCULO-SKELETAL SYSTEM$MUSCULO-SKELETAL SYSTEM$MUSCULO-SKELETAL SYSTEM$MUSCULO-SKELETAL SYSTEM
1501700,36718362,2.15E-11,0.000988387,adult_children_senior_youth,children,levothyroxine,myoclonus,Nervous system disorders,Thyroid hormones,THYROID PREPARATIONS,THYROID THERAPY,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS"
1797513,36918858,2.17E-11,0.000996345,adult_children_senior_youth,youth,ciprofloxacin,anxiety,Psychiatric disorders,$Combinations of antibacterials$Antiinfectives$Fluoroquinolones$Antiinfectives$Combinations of antibacterials$Combinations of antibacterials$Fluoroquinolones,$COMBINATIONS OF ANTIBACTERIALS$ANTIINFECTIVES$QUINOLONE ANTIBACTERIALS$ANTIINFECTIVES$COMBINATIONS OF ANTIBACTERIALS$COMBINATIONS OF ANTIBACTERIALS$ANTIINFECTIVES,$ANTIBACTERIALS FOR SYSTEMIC USE$OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS$ANTIBACTERIALS FOR SYSTEMIC USE$OTOLOGICALS$ANTIBACTERIALS FOR SYSTEMIC USE$ANTIBACTERIALS FOR SYSTEMIC USE$OPHTHALMOLOGICALS,$ANTIINFECTIVES FOR SYSTEMIC USE$SENSORY ORGANS$ANTIINFECTIVES FOR SYSTEMIC USE$SENSORY ORGANS$ANTIINFECTIVES FOR SYSTEMIC USE$ANTIINFECTIVES FOR SYSTEMIC USE$SENSORY ORGANS
